puzzle,solution,zeros,clues,bin_label
308600400672458910491700560910307246260145839830962751506809374083574692049230085,358691427672458913491723568915387246267145839834962751526819374183574692749236185,19,62,zeros_16_19
809500670504367298627908013253070841170423965006180327960834752042756109780091436,839512674514367298627948513253679841178423965496185327961834752342756189785291436,18,63,zeros_16_19
680352917192874563703910482530798240040631859869420000405067098008249675970503124,684352917192874563753916482531798246247631859869425731425167398318249675976583124,18,63,zeros_16_19
201495873003126504954830261049263785328051040576948100832004019015389027497612350,261495873783126594954837261149263785328751946576948132832574619615389427497612358,17,64,zeros_16_19
095127036316849050704536089962403875103978024480650900279084561631295748000760092,895127436316849257724536189962413875153978624487652913279384561631295748548761392,19,62,zeros_16_19
796814352450023906320560784182496573070350801040078629264980030835041297917235468,796814352458723916321569784182496573679352841543178629264987135835641297917235468,16,65,zeros_16_19
156032079938407520742009836600985247205143608480270153360750912597601384020094065,156832479938467521742519836613985247275143698489276153364758912597621384821394765,19,62,zeros_16_19
845309276107460935069025481018600594456890723293547068574000310002153647600970852,845319276127468935369725481718632594456891723293547168574286319982153647631974852,19,62,zeros_16_19
907200518521078030386054927618427395492635871003800642079502103134786259265310700,947263518521978436386154927618427395492635871753891642879542163134786259265319784,17,64,zeros_16_19
062509007095476820470018069031784956046952318089361270328645701607193080910807635,862539147195476823473218569231784956746952318589361274328645791657193482914827635,19,62,zeros_16_19
092531748701204693483096201045023800067845912028160405234618579076309120519070380,692531748751284693483796251145923867367845912928167435234618579876359124519472386,19,62,zeros_16_19
598361247127849635304702098450128060076435020281070453705014080019203504842507316,598361247127849635364752198453128769976435821281976453735614982619283574842597316,19,62,zeros_16_19
820074915907800043354169278073208104109006352245931867460000739798403526532697401,826374915917825643354169278673258194189746352245931867461582739798413526532697481,18,63,zeros_16_19
050870493987530001413962850874029000300780140196345782249613578508207310731408926,652871493987534261413962857874129635325786149196345782249613578568297314731458926,19,62,zeros_16_19
081700604374615980629084105210436598493258761806971043105807329062503810030120406,581792634374615982629384175217436598493258761856971243145867329962543817738129456,19,62,zeros_16_19
528930674073462158600587902361794085745000306289653417856349720097025860132076049,528931674973462158614587932361794285745218396289653417856349721497125863132876549,16,65,zeros_16_19
938065172100073549045190308470610025602548030589237416254781693091306754067954281,938465172126873549745192368473619825612548937589237416254781693891326754367954281,16,65,zeros_16_19
700092564000048031034015798940156387157400629863279410016937042428561973379824150,781392564695748231234615798942156387157483629863279415516937842428561973379824156,17,64,zeros_16_19
050741836648253107307060004860197452205034081491825670586312049124570308709400215,952741836648253197317968524863197452275634981491825673586312749124579368739486215,19,62,zeros_16_19
807401256241705038653280741009070412784310569126904873405023697062007385378006120,897431256241765938653289741539678412784312569126954873415823697962147385378596124,19,62,zeros_16_19
295801370371269005804570019053082697610704020780956134540327901127098453930415760,295841376371269845864573219453182697619734528782956134546327981127698453938415762,19,62,zeros_16_19
064058791835907426917240308103874062082631047746529813008795130000482079470160085,264358791835917426917246358193874562582631947746529813628795134351482679479163285,19,62,zeros_16_19
003900521209431760176208034012695043960043210534812697601580372807029056325170489,483967521259431768176258934712695843968743215534812697691584372847329156325176489,19,62,zeros_16_19
006507918400386005085910000627193854543760291891425300304609182078254630962831547,236547918419386725785912463627193854543768291891425376354679182178254639962831547,19,62,zeros_16_19
843020096010049327009316845274000658381205479695780231962458713007692584408173902,843527196516849327729316845274931658381265479695784231962458713137692584458173962,17,64,zeros_16_19
905000862201769345634582179126058794700021603840690521560940218018275906092016457,975134862281769345634582179126358794759421683843697521567943218418275936392816457,18,63,zeros_16_19
824065719079812406031479058087931062295648370016007984903700125108293647702156893,824365719579812436631479258487931562295648371316527984963784125158293647742156893,16,65,zeros_16_19
750098036030567084206143507142650873863004950009832461308475609427986305695321740,754298136931567284286143597142659873863714952579832461318475629427986315695321748,18,63,zeros_16_19
184507020267843015593162070671385492938624100400901086329458761800736249706210530,184597623267843915593162874671385492938624157452971386329458761815736249746219538,17,64,zeros_16_19
401608237527901804386204159610740928748529316932810745003087590854092671209000480,491658237527931864386274159615743928748529316932816745163487592854392671279165483,18,63,zeros_16_19
746985012830064590005300468480671235003528974257439681060003849574896123300142706,746985312831264597925317468489671235613528974257439681162753849574896123398142756,18,63,zeros_16_19
040312865006008200108576009312850476890167523675243981750084132281735604403901758,947312865536498217128576349312859476894167523675243981759684132281735694463921758,18,63,zeros_16_19
136905248479020503002364719798453126325017084641280075013546890000800450054792631,136975248479128563582364719798453126325617984641289375213546897967831452854792631,19,62,zeros_16_19
800520014020014780147863950751298463680005009439671825263089541518030090974156238,896527314325914786147863952751298463682345179439671825263789541518432697974156238,19,62,zeros_16_19
236850190185649732794321050461738529958204301372195006610570043807913060523406907,236857194185649732794321658461738529958264371372195486619572843847913265523486917,16,65,zeros_16_19
367820501820095470954617003143076008002159340705483612216548700008932165539761084,367824591821395476954617823143276958682159347795483612216548739478932165539761284,19,62,zeros_16_19
000539408348620195592148376100273984980460201234980507869054012705892600023716859,671539428348627195592148376156273984987465231234981567869354712715892643423716859,18,63,zeros_16_19
260581307807469205105072080718200493093847020426193570984705160370620859652918034,269581347837469215145372986718256493593847621426193578984735162371624859652918734,19,62,zeros_16_19
501003709268000513370815402030406908984720635756398241607109354893570026415632897,541263789268947513379815462132456978984721635756398241627189354893574126415632897,18,63,zeros_16_19
007006043561374298394002500630087904185209736470630821953761082746528010218493605,827956143561374298394812567632187954185249736479635821953761482746528319218493675,19,62,zeros_16_19
738206541249530786010874093162089357953620418087315962520700109304062870871950624,738296541249531786615874293162489357953627418487315962526748139394162875871953624,16,65,zeros_16_19
672010940034920710809764023350891002481050390920437851290603084143582679760149235,672315948534928716819764523357891462481256397926437851295673184143582679768149235,19,62,zeros_16_19
062509810048631257513802694459008700180753429327194580031406075005327108874910362,762549813948631257513872694459268731186753429327194586231486975695327148874915362,18,63,zeros_16_19
182470056570823941943165872801000690690017583735698120267081439418002700359740010,182479356576823941943165872821354697694217583735698124267581439418932765359746218,19,62,zeros_16_19
040850021521493870087612945009025408238741659405960732194236587062070000753189264,946857321521493876387612945679325418238741659415968732194236587862574193753189264,18,63,zeros_16_19
069405821700260490428910675057846200843592016692731584271350060934687152580120007,369475821715268493428913675157846239843592716692731584271354968934687152586129347,18,63,zeros_16_19
350170248871023900240589700987612403125934687034857129598241376060308500410765892,359176248871423965246589731987612453125934687634857129598241376762398514413765892,16,65,zeros_16_19
139047826476238190580196437751964283390725041604013759000459318910602074040371062,139547826476238195582196437751964283398725641624813759267459318913682574845371962,16,65,zeros_16_19
500640923961302074324079861402193687693008002170204395030816749746025138819430206,587641923961382574324579861452193687693758412178264395235816749746925138819437256,18,63,zeros_16_19
304052007008073415970408326496230158137000269852196034600845973789361542543729680,314652897268973415975418326496237158137584269852196734621845973789361542543729681,17,64,zeros_16_19
930416200647258109010093456403872961296040080178509024521087043704130892389624705,935416278647258139812793456453872961296341587178569324521987643764135892389624715,19,62,zeros_16_19
476981253032750681158300407367105908805003176201007345510672034684539712720418569,476981253932754681158326497367145928845293176291867345519672834684539712723418569,16,65,zeros_16_19
003815269108009403629374851392057140845920637716483590204796305507130900901542786,473815269158269473629374851392657148845921637716483592284796315567138924931542786,17,64,zeros_16_19
043000079005329814219704506604018003107930642392067185570893421431572908928041357,843156279765329814219784536654218793187935642392467185576893421431572968928641357,19,62,zeros_16_19
123059047900834521845271396398745160567312004004980750000408615459167238681023079,123659847976834521845271396398745162567312984214986753732498615459167238681523479,17,64,zeros_16_19
598403621342916700176005943615820079420607518907530402001709804864352197709148230,598473621342916785176285943615824379423697518987531462231769854864352197759148236,18,63,zeros_16_19
275390806910600572406572091068030054590104203324956718752463109639010427841720635,275391846913648572486572391168237954597184263324956718752463189639815427841729635,18,63,zeros_16_19
981463527703195086045278903098010374176304050004907201467832095839750642512009708,981463527723195486645278913298516374176324859354987261467832195839751642512649738,19,62,zeros_16_19
802630714350724698067891032000257980789163040025948371204316859506089120918572463,892635714351724698467891532143257986789163245625948371274316859536489127918572463,16,65,zeros_16_19
007365402065829731820400005058947163649513820301286049734652908096738204080194376,917365482465829731823471695258947163649513827371286549734652918196738254582194376,18,63,zeros_16_19
806090513015673824342581760408327190703410008621958347269835471034702005587149602,876294513915673824342581769458327196793416258621958347269835471134762985587149632,16,65,zeros_16_19
526408791910057080478210350000026978691875230287940100130562807845091623762384519,526438791913657482478219356354126978691875234287943165139562847845791623762384519,18,63,zeros_16_19
369125847001487069780603125046900531957341682102568974405230718273819456000054290,369125847521487369784693125846972531957341682132568974495236718273819456618754293,16,65,zeros_16_19
954820731871543629020179540008001976097682450536097180315008294482910307069234815,954826731871543629623179548248351976197682453536497182315768294482915367769234815,17,64,zeros_16_19
091450632326910400574320098209570064040682915605194723432060570958731246167240309,891457632326918457574326198219573864743682915685194723432869571958731246167245389,18,63,zeros_16_19
057491068149300052086572049864709530732150984915843270578214693023985417490007020,257491368149368752386572149864729531732156984915843276578214693623985417491637825,17,64,zeros_16_19
402071698009283014817609235004090301001060849928314507246058973183927456090436182,432571698569283714817649235674895321351762849928314567246158973183927456795436182,19,62,zeros_16_19
095013082387425619621089300108206975702901863956807041874592136519368427263004500,495613782387425619621789354138246975742951863956837241874592136519368427263174598,16,65,zeros_16_19
532017806816932547497860231200590610160273950900681372604159723051726000020048165,532417896816932547497865231273594618168273954945681372684159723351726489729348165,19,62,zeros_16_19
705324106348096027601857349032060950576209831409010600267085413800632795953471260,795324186348196527621857349132768954576249831489513672267985413814632795953471268,19,62,zeros_16_19
200140060975682301416079582702963418301854927894217600149726830530490076027530194,283145769975682341416379582752963418361854927894217653149726835538491276627538194,17,64,zeros_16_19
206598470008471600471632895849300017020015984705849362097160248360287150082950736,236598471958471623471632895849326517623715984715849362597163248364287159182954736,19,62,zeros_16_19
052819604103564729906237850501928473824100590009645182005081267607450918200796045,752819634183564729946237851561928473824173596379645182495381267637452918218796345,19,62,zeros_16_19
174052390092143056356897402680329147219784605740500809901270584468915270507008960,174652398892143756356897412685329147219784635743561829931276584468915273527438961,18,63,zeros_16_19
382095671567820934190063080945387106613942700728516493059000362806230519201659007,382495671567821934194763285945387126613942758728516493459178362876234519231659847,18,63,zeros_16_19
564301920387240615921000840846035792739628050015497386008903261070814539193502478,564381927387249615921756843846135792739628154215497386458973261672814539193562478,17,64,zeros_16_19
009047510100065479457012368981526743642080951570491826010008294896204130234100687,369847512128365479457912368981526743642783951573491826715638294896274135234159687,19,62,zeros_16_19
621040783897020405543708609904370150216084937375190864100457296059201348460839501,621945783897623415543718629984376152216584937375192864138457296759261348462839571,18,63,zeros_16_19
278413965691578204500029710025701096040065387067934001086352179053196840912847600,278413965691578234534629718325781496149265387867934521486352179753196842912847653,19,62,zeros_16_19
025793468790148005408625719517406902069530047003900586371269850654070290982354671,125793468796148325438625719517486932869532147243917586371269854654871293982354671,18,63,zeros_16_19
374105962620700135951632870496573080713008456582410790269004007807361029135900648,374185962628749135951632874496573281713298456582416793269854317847361529135927648,19,62,zeros_16_19
056307200743028000028164537017802690260951073895736410481279350572683049609415028,156397284743528961928164537317842695264951873895736412481279356572683149639415728,19,62,zeros_16_19
670240091480965207952307804506831742148602000237459618015703426324580079060124385,673248591481965237952317864596831742148672953237459618815793426324586179769124385,18,63,zeros_16_19
891457623054962187726130459570600304903541872108723065007296530639075001205314700,891457623354962187726138459572689314963541872148723965417296538639875241285314796,18,63,zeros_16_19
003047218170852039682190475436281507725069840908074300259736180041928756867010023,593647218174852639682193475436281597725369841918574362259736184341928756867415923,18,63,zeros_16_19
674519823520486900090072465000247156416805297052691348040068539160923784908754610,674519823523486971891372465389247156416835297752691348247168539165923784938754612,17,64,zeros_16_19
358649017042708006176503089035971820721085690089236751504362170063157942217894065,358649217942718536176523489635971824721485693489236751594362178863157942217894365,16,65,zeros_16_19
520798130718260945396541827842159763935027001167034592070485000450010678280076350,524798136718263945396541827842159763935627481167834592673485219459312678281976354,18,63,zeros_16_19
829176453567423810431985067006350728270861395300090100748019532602538974053047681,829176453567423819431985267196354728274861395385792146748619532612538974953247681,16,65,zeros_16_19
532960007186457923794382156819734065360090804425816379040500738270600591950173640,532961487186457923794382156819734265367295814425816379641529738273648591958173642,17,64,zeros_16_19
684120397201873054503496182152749836438060279700380405006917043347000921900234760,684125397291873654573496182152749836438561279769382415826917543347658921915234768,19,62,zeros_16_19
263814075091367024807952601458031790609475102712689543100748309304596208905003060,263814975591367824847952631458231796639475182712689543126748359374596218985123467,19,62,zeros_16_19
973815206684327519015640087127098600000276194006153728750904861369080472841762903,973815246684327519215649387127498635538276194496153728752934861369581472841762953,17,64,zeros_16_19
016302975078406132502179468093000681784061520650038794307805216829610357105723009,416382975978456132532179468293547681784961523651238794347895216829614357165723849,19,62,zeros_16_19
942006031370142596561983472410039267780604315023700980836005729294307158057098640,942576831378142596561983472415839267789624315623751984836415729294367158157298643,18,63,zeros_16_19
084700395965342008703598420506427801000000964348906052631274509829153647457689213,284761395965342178713598426596427831172835964348916752631274589829153647457689213,18,63,zeros_16_19
831700456567018090400560871093851064286347510154206038005184603642930187308672945,831729456567418392429563871793851264286347519154296738975184623642935187318672945,18,63,zeros_16_19
710695832056280049829430010162758390530149267947020058095813476471562083600974501,714695832356281749829437615162758394538149267947326158295813476471562983683974521,17,64,zeros_16_19
604013752510046039238975460106057908743189625985624307372401586869032000401768003,694813752517246839238975461126357948743189625985624317372491586869532174451768293,18,63,zeros_16_19
006087032739052486281364975094625310627801540315740260173096824948073601062410793,456987132739152486281364975894625317627831549315749268173596824948273651562418793,16,65,zeros_16_19
643100728810070000572083941981354206426018593307926184108039457794061832235840619,643195728819472365572683941981354276426718593357926184168239457794561832235847619,16,65,zeros_16_19
010894602782536010469107008178345209923608547046900830657489123030051796001763485,315894672782536914469127358178345269923618547546972831657489123834251796291763485,19,62,zeros_16_19
524308679791246038080090214203964105845120096609583042132859467907432851400671903,524318679791246538386795214273964185845127396619583742132859467967432851458671923,16,65,zeros_16_19
613009054782045619590216380136927548249658173805030962450100820300702490928560731,613879254782345619594216387136927548249658173875431962457193826361782495928564731,18,63,zeros_16_19
732648915896000342514932867048050020109423586260019470920064750487295631050387290,732648915896571342514932867348756129179423586265819473923164758487295631651387294,18,63,zeros_16_19
548219360029476058076805492053108209982007514417952683290681735730090026065723041,548219367329476158176835492653148279982367514417952683294681735731594826865723941,17,64,zeros_16_19
526034080879625413003908250034019628081346975690782134000801347048097561007453892,526134789879625413413978256734519628281346975695782134952861347348297561167453892,19,62,zeros_16_19
391047652685902174024065389003406915010583040546790823950308407460270531130654290,391847652685932174724165389873426915219583746546791823952318467468279531137654298,19,62,zeros_16_19
100003769493276158780109320512690473037514206640327501274801905358902617961730800,125483769493276158786159324512698473837514296649327581274861935358942617961735842,18,63,zeros_16_19
134709625900432781278651439042195308809364050350807194020048503500073806083516972,134789625965432781278651439742195368819364257356827194627948513591273846483516972,19,62,zeros_16_19
030708264700456018864231579001603845046020007387045926479512683258364791603087452,135798264792456318864231579921673845546829137387145926479512683258364791613987452,17,64,zeros_16_19
901567823852913407736024519295641708167390254480002196629405001314006975508109640,941567823852913467736824519295641738167398254483752196629475381314286975578139642,16,65,zeros_16_19
735906842824073169960408573472800300356241098189307426290135084018604207643780951,735916842824573169961428573472869315356241798189357426297135684518694237643782951,16,65,zeros_16_19
168472539900580000352006807807625394296704185435908726001809460509361278680247950,168472539974583612352196847817625394296734185435918726721859463549361278683247951,19,62,zeros_16_19
746500130500341967193607402961753804852014076370862000015236789239178605680490213,746529138528341967193687452961753824852914376374862591415236789239178645687495213,18,63,zeros_16_19
504871902800006037906253840687412359029538400403069028740695213201384705395127684,534871962812946537976253841687412359129538476453769128748695213261384795395127684,18,63,zeros_16_19
061098700700316908398005106175982403906754281824163590659847312080530649413629875,561298734742316958398475126175982463936754281824163597659847312287531649413629875,16,65,zeros_16_19
002861534564300218831425067079638125185942000600150409250714093946283051317596042,792861534564379218831425967479638125185942376623157489258714693946283751317596842,17,64,zeros_16_19
174568932853420670296137400361785249527940810489203750702051098000894027010372564,174568932853429671296137485361785249527946813489213756742651398635894127918372564,17,64,zeros_16_19
583916270924357186067208593239004810651783000078192360042671958715830642096020731,583916274924357186167248593239564817651783429478192365342671958715839642896425731,16,65,zeros_16_19
009315708201809006870426951380594207507082039924137685635700192742951863198260004,469315728251879346873426951386594217517682439924137685635748192742951863198263574,18,63,zeros_16_19
670540291952173640418902375190837524325610987800290130760421853084356009530780462,673548291952173648418962375196837524325614987847295136769421853284356719531789462,16,65,zeros_16_19
230697481671080359894513020018406530046370000723159864402930608189765243367802915,235697481671284359894513726918426537546378192723159864452931678189765243367842915,17,64,zeros_16_19
600315924010607358953284760540831296201706583830952400760123845320468179184500002,678315924412697358953284761547831296291746583836952417769123845325468179184579632,18,63,zeros_16_19
250019687817025094039000102123907548508432961946581273480093706791240800362750410,254319687817625394639874152123967548578432961946581273485193726791246835362758419,19,62,zeros_16_19
187350296406182730325976418038519020012467853654238071240091060069703182071625300,187354296496182735325976418738519624912467853654238971243891567569743182871625349,17,64,zeros_16_19
476031280359482106812067409694815027183276904720300018068043790041008563237009841,476931285359482176812567439694815327183276954725394618568143792941728563237659841,19,62,zeros_16_19
046291305139507082205008196490710263650302918001689754582900630713826549960153827,846291375139567482275438196498715263657342918321689754582974631713826549964153827,17,64,zeros_16_19
408615927706029104109487563840963752300201498097804306900542671002106809610798235,438615927756329184129487563841963752365271498297854316983542671572136849614798235,19,62,zeros_16_19
293865410681007309750000602010628945908754231542300806176482593430506128825139764,293865417681247359754913682317628945968754231542391876176482593439576128825139764,17,64,zeros_16_19
619080254857124693004650871920408035080290407741530980395012746472963510168705309,619387254857124693234659871926478135583291467741536982395812746472963518168745329,18,63,zeros_16_19
071690280608752014452180697043561908586927140219438506834216709065879000907340800,371694285698752314452183697743561928586927143219438576834216759165879432927345861,19,62,zeros_16_19
